ÀÏÀÚ,±¸ºÐ,°è,05½Ã,06½Ã,07½Ã,08½Ã,09½Ã,10½Ã,11½Ã,12½Ã,13½Ã,14½Ã,15½Ã,16½Ã,17½Ã,18½Ã,19½Ã,20½Ã,21½Ã,22½Ã,23½Ã,24½Ã,01½Ã,02½Ã,03½Ã,04½Ã
2019.11.10,ÇÏÂ÷,"132,041",624,"2,624","2,571","4,150","6,279","6,593","6,976","8,245","9,316","9,879","9,988","10,563","10,877","10,465","8,597","7,053","6,412","5,727","3,459","1,598",39,2,0,4
2019.11.11,½ÂÂ÷,"228,258","3,927","9,855","25,822","25,478","12,428","8,649","8,765","9,863","10,357","9,173","11,070","14,198","19,303","22,992","10,832","9,286","7,798","5,363","2,467",603,8,2,0,19
2019.11.11,ÇÏÂ÷,"224,583","1,042","5,573","13,870","28,154","13,510","8,594","7,760","8,628","10,446","9,134","9,848","11,842","16,234","24,645","19,121","11,305","9,576","8,170","4,774","2,284",68,4,0,1
2019.11.12,½ÂÂ÷,"232,561","3,973","9,670","26,563","26,895","12,885","8,887","8,685","9,935","10,188","9,255","11,086","14,385","19,639","22,602","10,870","9,744","8,375","5,683","2,570",644,9,4,0,14
2019.11.12,ÇÏÂ÷,"228,919","1,045","5,794","14,160","29,238","14,117","8,871","7,805","8,446","10,162","9,212","10,098","11,935","16,618","24,863","18,596","11,719","9,849","8,579","5,367","2,366",76,1,0,2
2019.11.13,½ÂÂ÷,"229,197","3,857","9,302","26,073","26,556","12,684","8,889","9,088","10,795","11,526","9,794","11,034","12,452","18,887","22,515","10,428","8,940","7,685","5,614","2,430",624,8,1,0,15
2019.11.13,ÇÏÂ÷,"226,015",985,"5,687","13,827","29,334","13,783","8,682","8,173","9,210","11,530","9,793","9,977","10,772","15,075","24,767","18,506","10,978","9,222","8,126","5,059","2,442",81,2,0,4
2019.11.14,½ÂÂ÷,"230,121","3,764","9,086","22,839","24,212","14,951","8,839","8,774","10,018","10,749","10,010","11,446","13,322","20,340","23,280","11,093","9,912","8,299","5,683","2,772",705,3,2,0,22
2019.11.14,ÇÏÂ÷,"226,567","1,010","5,754","13,264","22,781","16,348","9,131","7,999","8,774","10,168","10,033","10,189","11,882","15,886","25,582","18,922","11,810","10,013","8,536","5,814","2,598",69,0,0,4
2019.11.15,½ÂÂ÷,"232,678","3,746","8,700","24,544","25,264","11,979","8,618","8,393","9,750","10,524","9,255","11,741","14,383","20,598","23,761","11,775","9,688","9,155","6,366","3,440",967,11,1,0,19
2019.11.15,ÇÏÂ÷,"228,685","1,003","5,198","13,137","27,409","12,861","8,142","7,397","8,139","10,315","9,199","10,387","12,308","17,143","25,514","19,596","11,809","10,094","8,940","6,382","3,546",160,4,0,2
2019.11.16,½ÂÂ÷,"182,297","2,933","4,321","6,994","10,146","10,157","10,138","11,523","12,648","13,220","12,743","13,319","14,502","14,896","11,644","8,709","7,534","7,218","5,864","2,944",820,5,2,0,17
2019.11.16,ÇÏÂ÷,"179,987",843,"4,023","5,087","7,771","9,111","8,327","9,803","11,131","12,053","12,543","12,010","13,642","14,725","14,091","10,691","8,570","8,585","8,038","5,681","3,212",48,0,0,2
2019.11.17,½ÂÂ÷,"116,872","1,893","2,588","3,498","5,883","7,269","7,147","7,459","8,217","8,414","8,155","8,325","8,655","8,693","7,397","6,140","5,419","5,193","4,209","1,829",463,12,3,0,11
2019.11.17,ÇÏÂ÷,"117,466",544,"2,408","2,532","4,065","5,813","6,209","6,338","7,011","8,137","8,381","8,399","8,824","9,353","8,788","7,331","6,276","5,999","5,621","3,731","1,652",50,2,0,2
2019.11.18,½ÂÂ÷,"227,832","3,785","9,771","25,693","25,302","12,391","8,700","9,021","10,431","10,809","9,393","11,312","13,901","18,871","22,469","10,932","9,220","7,824","5,101","2,316",560,15,2,0,13
2019.11.18,ÇÏÂ÷,"224,268",882,"5,691","13,715","27,997","13,371","8,908","7,752","9,070","10,593","9,528","9,940","12,002","15,882","24,471","18,740","11,502","9,436","7,771","4,764","2,186",57,4,0,6
2019.11.19,½ÂÂ÷,"230,067","3,904","9,373","26,013","26,635","12,539","8,375","8,664","10,437","10,388","9,286","10,927","13,952","19,599","22,583","10,721","9,867","8,280","5,541","2,353",610,8,0,0,12
2019.11.19,ÇÏÂ÷,"227,190","1,067","5,619","13,913","28,806","13,909","8,438","7,585","8,797","10,948","9,161","9,802","11,837","16,489","24,344","18,788","11,647","10,067","8,462","5,035","2,379",88,0,0,9
2019.11.20,½ÂÂ÷,"232,237","3,764","9,258","26,454","26,143","12,327","8,270","8,692","10,174","10,639","9,469","11,433","13,990","20,728","23,788","10,931","9,350","7,899","5,517","2,735",652,9,0,0,15
2019.11.20,ÇÏÂ÷,"228,880",963,"5,498","14,040","28,847","13,666","8,419","7,602","8,478","10,562","9,227","10,264","11,950","16,955","25,458","18,975","11,542","9,839","8,398","5,469","2,646",70,0,0,12
2019.11.21,½ÂÂ÷,"233,259","3,794","9,284","25,768","26,266","12,529","8,285","8,799","10,318","10,780","9,424","11,123","14,063","19,827","22,971","11,174","10,101","8,663","6,140","3,127",807,5,1,0,10
2019.11.21,ÇÏÂ÷,"229,452",954,"5,556","13,747","28,475","13,766","8,467","7,716","8,636","10,867","9,236","10,125","11,825","16,638","25,030","18,497","11,438","10,530","8,850","6,046","2,968",80,1,0,4
2019.11.22,½ÂÂ÷,"246,930","3,673","8,916","24,570","26,327","12,549","8,787","9,569","10,949","11,992","11,057","13,451","16,008","21,465","24,335","12,182","10,286","8,949","7,114","3,649","1,054",23,2,0,23
2019.11.22,ÇÏÂ÷,"242,973",975,"5,427","13,422","28,551","13,435","8,723","8,126","9,237","12,017","10,365","12,202","13,273","17,735","26,622","19,626","12,448","10,506","9,372","6,891","3,842",165,1,0,12
2019.11.23,½ÂÂ÷,"185,732","3,024","4,458","7,001","10,274","10,511","10,425","11,808","13,404","13,866","13,091","13,879","14,843","14,670","11,513","8,508","7,391","7,374","5,756","2,975",944,2,1,0,14
2019.11.23,ÇÏÂ÷,"182,714",852,"3,948","5,452","8,363","9,607","8,541","9,752","11,630","12,567","12,353","12,546","13,766","14,853","14,075","10,650","8,469","8,551","7,697","5,779","3,172",89,1,0,1
2019.11.24,½ÂÂ÷,"124,876","1,799","2,574","3,423","5,690","7,290","7,709","8,336","9,510","10,129","9,291","9,324","9,697","8,841","7,395","6,253","5,664","5,547","4,155","1,788",449,5,1,0,6
2019.11.24,ÇÏÂ÷,"124,760",553,"2,391","2,500","4,001","5,922","6,428","6,802","8,043","9,525","9,203","9,435","10,161","9,767","8,776","7,591","6,360","6,354","5,808","3,571","1,518",48,2,0,1
2019.11.25,½ÂÂ÷,"228,615","3,907","9,773","25,763","25,126","12,613","8,807","9,468","10,224","9,785","9,666","11,498","14,408","18,771","21,987","11,006","9,564","7,823","5,342","2,422",632,19,1,0,10
2019.11.25,ÇÏÂ÷,"225,091",996,"5,561","13,818","28,034","13,464","8,940","8,028","9,375","9,817","9,043","10,390","12,211","16,266","23,844","18,765","11,709","9,696","7,797","4,943","2,316",74,3,0,1
2019.11.26,½ÂÂ÷,"235,556","3,794","9,548","25,957","26,559","13,186","9,220","9,064","10,945","10,356","9,632","11,841","15,104","19,914","22,205","10,896","9,717","8,609","5,812","2,545",632,7,0,0,13
2019.11.26,ÇÏÂ÷,"232,221",993,"5,673","13,959","28,711","14,401","9,030","8,101","9,633","10,453","9,659","10,282","12,948","17,083","24,448","18,806","11,533","10,086","8,632","5,284","2,430",74,0,0,2
2019.11.27,½ÂÂ÷,"236,570","3,797","9,531","26,137","26,412","13,069","9,115","9,092","10,376","10,804","10,233","12,078","14,073","20,854","22,945","10,835","9,299","8,423","5,902","2,881",696,5,1,0,12
2019.11.27,ÇÏÂ÷,"233,299","1,037","5,626","13,801","28,993","14,012","9,129","8,008","9,101","10,622","10,204","11,055","12,361","16,747","25,508","18,603","11,511","9,743","8,719","5,811","2,633",69,2,0,4
2019.11.28,½ÂÂ÷,"233,703","3,654","9,429","25,522","26,049","12,802","8,762","9,236","10,144","10,102","9,723","12,040","14,221","19,958","21,986","11,289","10,092","9,068","6,036","2,870",690,11,2,0,17
2019.11.28,ÇÏÂ÷,"229,779",983,"5,562","13,892","28,190","13,607","8,769","7,812","9,238","10,106","9,438","10,304","12,427","16,680","24,537","18,403","11,791","10,131","9,143","5,898","2,765",99,0,0,4
2019.11.29,½ÂÂ÷,"239,304","3,687","8,986","24,720","24,885","12,284","8,983","8,899","9,982","10,219","10,502","12,621","15,660","20,527","23,824","12,278","10,278","9,301","7,015","3,630","1,001",7,2,0,13
2019.11.29,ÇÏÂ÷,"235,015",934,"5,566","13,336","26,913","12,543","8,517","7,975","8,781","10,368","9,949","10,838","13,645","17,131","25,596","19,920","12,207","10,410","9,710","6,891","3,655",127,2,0,1
2019.11.30,½ÂÂ÷,"182,695","2,909","4,124","6,720","9,764","10,070","10,665","11,972","13,094","13,388","13,022","13,892","14,395","14,833","11,175","8,333","7,639","6,922","5,853","2,988",910,8,1,0,18
2019.11.30,ÇÏÂ÷,"181,000",806,"3,893","4,887","7,689","8,852","8,236","9,958","11,384","12,383","12,660","12,465","13,657","15,222","14,005","10,680","8,544","8,246","7,979","5,972","3,368",109,0,0,5
2019.12.01,½ÂÂ÷,"120,009","1,662","2,418","3,347","5,657","6,924","6,964","7,651","9,079","8,956","8,747","8,932","9,394","9,185","7,704","6,092","5,864","5,334","3,922","1,688",469,5,1,0,14
2019.12.01,ÇÏÂ÷,"120,375",490,"2,126","2,425","4,036","5,658","5,854","6,723","7,843","8,669","8,889","8,726","9,397","9,898","9,067","7,333","6,447","6,160","5,675","3,388","1,518",47,1,0,5
2019.12.02,½ÂÂ÷,"223,462","3,757","9,961","25,689","24,879","12,349","8,783","8,950","9,714","9,427","9,825","11,149","13,576","18,126","21,543","10,634","9,232","7,575","5,284","2,421",563,10,1,0,14
2019.12.02,ÇÏÂ÷,"220,815",957,"5,748","13,929","27,788","13,148","8,643","7,935","8,728","9,286","9,338","10,160","11,638","15,621","23,495","18,429","11,578","9,437","7,916","4,837","2,148",55,0,0,1
2019.12.03,½ÂÂ÷,"225,876","3,677","9,488","25,871","25,938","12,536","9,030","8,981","9,699","9,491","9,338","10,791","13,770","18,460","21,757","10,359","9,372","8,614","5,549","2,534",597,14,2,0,8
2019.12.03,ÇÏÂ÷,"223,198",936,"5,558","13,908","28,511","13,120","8,721","7,894","8,534","9,625","8,947","9,699","11,711","16,267","23,889","18,453","11,213","10,030","8,363","5,384","2,337",91,4,0,3
2019.12.04,½ÂÂ÷,"231,016","3,707","9,310","25,955","26,086","12,636","8,834","8,933","9,999","10,011","9,577","11,750","14,404","19,885","22,869","10,659","9,213","7,862","5,955","2,769",586,6,0,0,10
2019.12.04,ÇÏÂ÷,"227,408",983,"5,534","13,637","28,639","13,161","8,586","7,865","8,836","9,976","9,370","10,375","12,494","16,285","24,932","18,961","11,161","9,667","8,756","5,707","2,418",60,3,0,2
2019.12.05,½ÂÂ÷,"229,300","3,648","9,302","25,619","26,113","12,953","9,150","8,649","10,600","9,539","9,610","11,260","13,859","18,780","21,727","10,839","9,818","8,381","6,168","2,671",590,5,1,0,18
2019.12.05,ÇÏÂ÷,"225,274",953,"5,529","13,786","28,226","13,585","9,155","7,694","8,705","9,623","9,077","10,044","12,030","16,293","23,823","18,094","11,720","9,843","8,679","5,833","2,483",92,3,0,4
2019.12.06,½ÂÂ÷,"231,547","3,369","8,773","24,055","24,665","11,536","8,351","8,632","9,934","9,639","9,702","12,006","15,093","20,475","23,463","11,702","9,663","8,975","6,982","3,568",942,10,2,0,10
2019.12.06,ÇÏÂ÷,"227,229",893,"5,117","12,955","26,887","12,174","7,869","7,473","8,445","9,799","9,131","10,183","13,120","16,369","25,441","19,148","11,971","10,247","9,365","6,848","3,658",130,4,0,2
2019.12.07,½ÂÂ÷,"182,425","2,657","3,904","6,383","9,277","9,789","10,339","11,722","12,539","12,919","12,443","13,465","15,401","15,815","11,721","7,973","7,427","8,085","6,312","3,246",987,8,0,0,13
2019.12.07,ÇÏÂ÷,"180,163",748,"3,706","4,779","7,534","8,882","8,067","9,543","11,257","11,810","11,965","12,057","13,578","16,041","14,520","10,603","8,216","8,503","8,589","6,254","3,417",91,0,0,3
2019.12.08,½ÂÂ÷,"127,653","1,616","2,372","3,444","5,684","7,180","7,730","8,002","9,223","10,122","9,620","10,079","10,390","9,863","8,133","6,492","5,889","5,363","4,313","1,691",429,4,2,0,12
2019.12.08,ÇÏÂ÷,"127,491",505,"2,020","2,612","4,053","5,875","6,192","6,839","7,994","9,233","9,336","9,687","10,668","10,936","9,915","7,922","6,432","6,447","5,655","3,599","1,533",34,0,0,4
2019.12.09,½ÂÂ÷,"221,861","3,657","9,606","25,178","24,726","12,321","8,831","9,096","10,007","9,832","9,558","11,325","13,721","17,965","21,122","10,446","8,822","7,520","5,136","2,370",604,9,0,0,9
2019.12.09,ÇÏÂ÷,"218,278",955,"5,502","13,711","26,966","12,967","8,368","8,235","9,072","9,685","9,395","10,229","12,211","15,120","22,875","18,045","10,974","9,167","7,621","4,892","2,217",62,2,0,7
2019.12.10,½ÂÂ÷,"226,358","3,656","9,280","25,510","26,233","12,282","8,705","9,156","10,234","9,825","9,602","11,025","13,375","18,386","21,974","10,498","9,401","8,212","5,734","2,582",656,6,2,0,24
2019.12.10,ÇÏÂ÷,"223,163",942,"5,635","13,765","27,474","13,310","8,061","7,794","9,365","9,893","9,599","10,120","11,865","15,708","23,854","17,964","11,284","9,854","8,601","5,437","2,562",67,4,0,5
2019.12.11,½ÂÂ÷,"230,667","3,572","9,253","25,436","25,530","12,465","9,088","9,172","10,386","10,389","9,972","11,519","13,866","19,792","22,685","10,932","9,153","8,165","5,911","2,745",613,10,0,0,13
2019.12.11,ÇÏÂ÷,"227,028",934,"5,460","13,792","27,750","12,972","8,614","7,921","9,143","10,335","9,957","10,585","12,078","16,140","24,858","18,624","11,158","9,560","8,877","5,608","2,583",77,2,0,0
2019.12.12,½ÂÂ÷,"232,442","3,658","9,265","25,335","25,716","12,432","8,980","9,596","10,857","10,193","10,033","11,482","14,300","18,932","21,719","11,170","9,912","8,823","6,444","2,884",679,7,0,0,25
2019.12.12,ÇÏÂ÷,"228,489",934,"5,496","13,727","27,500","12,941","8,270","8,257","9,498","10,188","9,703","10,620","12,833","15,935","24,162","18,029","11,495","10,492","9,280","6,151","2,865",104,2,0,7
2019.12.13,½ÂÂ÷,"244,288","3,580","8,948","24,395","24,643","12,363","9,276","9,498","11,691","10,867","10,751","12,700","15,268","20,831","24,241","12,268","10,457","9,751","7,510","4,079","1,136",15,3,0,17
2019.12.13,ÇÏÂ÷,"240,071",952,"5,423","13,409","26,504","12,726","8,496","8,364","9,524","10,915","10,200","11,694","13,345","17,017","26,343","19,880","11,990","11,130","9,935","7,668","4,356",191,5,0,4
2019.12.14,½ÂÂ÷,"192,666","2,714","4,140","6,824","9,421","10,101","10,753","12,215","13,436","13,401","13,129","14,366","16,367","17,031","12,342","8,839","8,007","7,949","7,079","3,499","1,034",3,1,0,15
2019.12.14,ÇÏÂ÷,"190,299",750,"3,852","4,814","7,515","8,718","7,990","9,990","12,037","12,685","12,548","12,845","14,712","16,828","16,104","11,066","9,119","8,942","9,038","6,776","3,871",94,0,0,5
2019.12.15,½ÂÂ÷,"128,210","1,745","2,522","3,366","5,737","7,542","8,224","8,863","9,743","9,973","10,189","10,682","11,167","6,708","6,982","6,441","6,067","5,717","4,085","1,951",481,12,0,0,13
2019.12.15,ÇÏÂ÷,"130,736",498,"2,258","2,576","3,978","6,142","6,479","7,319","8,491","9,665","9,854","10,335","11,290","10,200","7,655","8,696","6,979","6,859","5,991","3,717","1,706",44,1,0,3
2019.12.16,½ÂÂ÷,"226,659","3,761","9,602","24,895","24,347","11,744","9,007","9,080","10,889","11,827","10,005","11,530","13,125","18,202","21,998","10,676","9,232","7,862","5,491","2,739",630,7,2,0,8
2019.12.16,ÇÏÂ÷,"223,031",986,"5,493","13,637","26,834","12,126","8,179","8,097","9,060","11,317","9,870","10,854","12,085","15,547","23,949","18,081","11,387","9,578","8,231","5,213","2,432",71,2,0,2
2019.12.17,½ÂÂ÷,"222,929","3,470","9,016","24,479","25,018","11,588","8,241","8,416","10,352","10,985","9,486","10,920","13,070","18,514","22,026","10,265","9,362","8,378","5,884","2,738",689,13,4,0,15
2019.12.17,ÇÏÂ÷,"219,467",933,"5,278","13,204","27,197","12,131","8,003","7,575","8,403","10,700","9,084","9,991","11,511","15,290","23,800","17,887","11,191","10,192","8,675","5,690","2,645",81,3,0,3
2019.12.18,½ÂÂ÷,"234,273","3,630","9,191","25,167","26,042","11,963","8,826","9,113","10,585","11,619","9,958","11,778","14,505","19,958","23,190","10,894","9,340","8,684","6,154","2,997",656,11,0,0,12
2019.12.18,ÇÏÂ÷,"230,740",973,"5,548","13,434","27,740","12,120","8,170","8,166","9,517","11,683","9,857","10,916","12,719","16,394","25,310","18,129","11,352","10,294","9,414","6,108","2,801",92,0,0,3
2019.12.19,½ÂÂ÷,"231,990","3,625","9,311","24,762","25,066","11,821","8,879","9,019","10,297","11,036","9,835","11,687","13,914","19,572","22,181","10,819","10,312","9,000","6,777","3,183",880,6,2,0,6
2019.12.19,ÇÏÂ÷,"228,169",952,"5,534","13,493","27,513","11,883","7,870","8,162","8,736","10,557","9,629","10,802","12,069","16,553","24,745","17,630","11,620","10,569","9,871","6,592","3,262",123,2,0,2
2019.12.20,½ÂÂ÷,"246,002","3,517","9,027","24,172","24,865","11,563","8,890","9,433","10,889","12,037","10,911","13,168","15,514","21,622","24,611","12,419","10,720","9,564","7,492","4,330","1,233",14,0,0,11
2019.12.20,ÇÏÂ÷,"241,498",939,"5,494","13,201","27,033","12,326","7,742","8,225","8,997","11,541","10,536","11,789","13,573","17,719","26,495","19,564","12,457","11,181","10,261","7,620","4,605",196,0,0,4
2019.12.21,½ÂÂ÷,"189,809","2,688","4,093","6,589","8,974","9,999","10,210","12,353","13,326","13,335","13,313","14,298","15,910","16,153","12,366","8,912","7,906","7,750","6,797","3,679","1,144",8,2,0,4
2019.12.21,ÇÏÂ÷,"186,535",759,"3,745","4,840","7,128","8,556","7,984","9,885","12,011","12,335","12,346","12,700","14,209","15,528","15,495","11,226","8,918","8,628","9,252","6,911","3,991",85,1,0,2
2019.12.22,½ÂÂ÷,"133,121","1,692","2,422","3,392","5,571","7,492","7,709","8,263","9,513","9,875","10,150","10,836","11,063","10,381","8,844","6,793","6,340","5,848","4,388","2,033",502,7,0,0,7
2019.12.22,ÇÏÂ÷,"132,702",510,"2,169","2,645","3,845","6,122","6,427","6,795","8,024","9,386","9,555","10,355","10,784","11,089","10,243","8,433","7,168","7,010","6,246","4,067","1,779",46,0,0,4
2019.12.23,½ÂÂ÷,"226,962","3,745","9,260","24,290","23,613","11,160","8,605","9,230","10,357","11,208","9,813","12,168","13,872","18,903","22,094","11,136","9,604","8,177","5,989","2,974",741,10,1,0,12
2019.12.23,ÇÏÂ÷,"223,386",984,"5,424","13,163","26,483","11,862","7,685","8,123","8,848","10,794","9,635","10,710","12,542","15,807","23,870","18,334","11,508","10,058","8,814","5,793","2,856",88,3,0,2
2019.12.24,½ÂÂ÷,"237,165","3,476","8,750","23,256","23,425","11,196","8,756","9,206","10,814","11,761","10,650","12,512","15,495","21,390","25,319","12,664","9,741","8,104","6,429","3,270",934,7,0,0,10
2019.12.24,ÇÏÂ÷,"234,006",950,"5,477","12,850","26,220","11,766","7,995","7,963","9,348","11,333","10,256","11,247","13,381","17,430","26,692","21,019","12,201","9,530","8,518","6,107","3,560",161,1,0,1
2019.12.25,½ÂÂ÷,"150,585","2,120","2,919","3,931","5,748","7,099","8,049","8,868","11,325","11,981","11,491","11,494","12,656","12,143","9,952","7,741","7,402","7,103","5,308","2,594",648,5,1,0,7
2019.12.25,ÇÏÂ÷,"149,575",593,"3,127","3,145","4,283","5,843","6,569","7,391","8,986","11,248","10,813","11,037","11,986","12,247","11,487","9,289","8,046","8,040","7,689","5,186","2,515",54,0,0,1
2019.12.26,½ÂÂ÷,"221,053","3,665","8,791","22,767","23,282","10,972","8,739","8,700","9,975","10,808","9,737","11,461","13,551","18,663","21,511","10,443","9,459","8,386","6,285","3,028",803,11,0,0,16
2019.12.26,ÇÏÂ÷,"217,433",945,"5,370","12,451","25,524","11,591","7,572","7,836","8,367","10,729","9,355","10,339","11,958","15,436","23,296","17,124","11,172","10,077","9,089","6,081","3,024",90,1,0,6
2019.12.27,½ÂÂ÷,"230,842","3,395","8,481","22,466","23,171","11,018","8,824","9,278","10,375","11,162","10,358","12,485","14,703","19,953","22,856","11,529","9,739","8,950","6,973","3,920","1,185",6,5,0,10
2019.12.27,ÇÏÂ÷,"227,377",896,"5,237","12,401","25,368","11,636","7,541","8,099","8,790","10,777","9,911","11,373","12,692","16,266","24,515","18,900","11,594","10,412","9,529","7,099","4,177",158,4,0,2
2019.12.28,½ÂÂ÷,"174,067","2,708","3,796","5,949","8,727","9,238","9,712","11,265","12,204","12,246","12,174","13,156","14,389","14,647","11,345","8,038","7,264","7,192","5,824","3,137","1,029",7,0,0,20
2019.12.28,ÇÏÂ÷,"171,916",741,"3,779","4,427","6,760","8,225","7,258","9,281","10,459","11,360","11,576","11,921","13,118","14,978","13,667","10,398","8,085","8,148","7,926","6,080","3,603",109,1,0,16
2019.12.29,½ÂÂ÷,"123,745","1,619","2,209","3,130","5,311","6,982","7,075","7,632","8,803","9,150","9,071","10,251","10,222","9,567","8,004","6,619","5,998","5,550","4,186","1,829",526,4,1,0,6
2019.12.29,ÇÏÂ÷,"122,692",476,"2,142","2,406","3,735","5,600","5,904","6,503","7,612","8,434","8,701","9,364","10,010","10,093","9,440","7,829","6,729","6,395","5,821","3,562","1,889",45,1,0,1
2019.12.30,½ÂÂ÷,"214,718","3,410","8,398","21,730","21,279","10,538","8,680","9,214","10,197","11,168","9,988","12,098","13,230","17,546","20,666","10,138","9,217","7,774","5,826","2,854",742,11,2,0,12
2019.12.30,ÇÏÂ÷,"211,166",924,"5,024","11,573","23,487","10,629","7,769","7,969","8,762","10,814","9,559","10,825","12,185","15,086","22,511","16,338","10,940","9,487","8,459","5,813","2,934",70,7,0,1
2019.12.31,½ÂÂ÷,"207,544","2,989","7,117","19,345","19,879","9,639","7,760","8,216","10,179","11,197","10,946","13,202","14,431","17,457","18,394","10,524","8,618","7,313","5,996","3,007","1,308",9,1,0,17
2019.12.31,ÇÏÂ÷,"204,030",808,"4,293","10,241","21,581","10,062","6,773","7,372","8,573","11,055","10,577","11,770","13,845","16,339","20,956","15,311","10,122","8,270","7,732","5,332","2,916",98,1,0,3
